Division,Placement,Skipper,Team,Total Score
A,1,Joshua Prucnal '16,University of Maryland,46
A,2,Zachary Schippe '14,Ocean County College,51
A,3,Domenic Re '15,Villanova University,62
A,4,John Shanahan '16,Penn State University,68
A,5,Peter Soosalu '12,Queen's University,77
A,6,Giuditta Di Laghi '16,Hampton University,78
A,7,Bill Parker '14,William and Mary,87
A,8,Harmen Rockler '13,Syracuse University,108
