Division,Placement,Skipper,Team,Total Score
B,1,John Olson '14,University of California at San Diego,12
B,2,Mark Ryan '15,California State University Long Beach,16
B,3,Ginger Luckey '16,University of California at Santa Barbara,17
B,4,Hollis Barth '16,University of Southern California,25
B,5,Tyler Webb '15,California State University Long Beach,41
B,6,Spenser Branch '14,Arizona State University,46
B,7,Nicholas Weis '15,University of California at Irvine,48
B,8,Nora Brackbill '13,University of California at Los Angeles,49
B,9,Lucas Ryder '16,University of California at Santa Barbara,49
B,10,Jeffrey Tedmori '15,California State University Channel Islands,54
B,11,Joseph McArdle '14,University of California at San Diego,65
B,12,Christopher Keefe '14,University of California at San Diego,65
B,13,Ellen Suder '16,University of California at Irvine,73
B,14,Louise Lehman '14,University of California at Los Angeles,79
B,15,Nicole Bosetti '15,University of Southern California,81
