Division,Placement,Skipper,Team,Total Score
B,1,Tommy Fink '13,Brown University,88
B,2,Oliver Toole '14,Stanford University,97
B,3,Nevin Snow '16,Georgetown University,101
B,4,Scott Houck '15,Dartmouth College,141
B,5,Ben Spector '13,College of Charleston,146
B,6,Fletcher Sims '14,St. Mary's College of Maryland,150
B,7,Esteban Forrer '16,Old Dominion University,152
B,8,Christopher Segerblom '14,Yale University,158
B,9,William Hutchings '13,Tufts University,175
B,10,William Macdonald '15,Roger Williams University,177
B,11,Nick Valente '16,SUNY Maritime College,178
B,12,Philip Crain '13,Massachusetts Institute of Technology,180
B,13,William Bailey '15,Boston College,181
B,14,Mary Hall '15,U. S. Naval Academy,191
B,15,Will Stocke '13,University of South Florida,208
B,16,Andrew Fox '13,University of Wisconsin,237
B,17,Louis Padnos '14,Hobart and William Smith Colleges,241
B,18,Christopher Stessing '14,University of Virginia,265
