Division,Placement,Skipper,Team,Total Score
B,1,Liz Dubovik '15,Connecticut College,28
B,2,Peter Bailey '15,Brown University,30
B,3,Emily Petno '16,Dartmouth College,32
B,4,Eric Anderson '16,Yale University,39
B,5,Kate Levinson '15,Tufts University,48
B,6,Priscilla Stoll '15,Massachusetts Maritime Academy,52
B,7,Alexandra Romagnoli '15,Connecticut College,70
B,8,Zachary Foreman '13,Yale University,89
B,9,Samuel Morley '14,University of Rhode Island,94
B,10,Alexandra Rice '16,University of Connecticut,96
B,11,Mike DAmico '13 *,Mitchell College,104
B,12,Jorge Castro '16,Williams College,109
B,13,Katherine Fox '16 *,Sacred Heart University,121
