Division,Placement,Skipper,Team,Total Score
A,1,Alec Anderson '13,Roger Williams University,69
A,2,William Haeger '14,Tufts University,70
A,3,Colin Smith '13,Brown University,78
A,4,William Bailey '15,Boston College,92
A,5,Matthew Wefer '14,Dartmouth College,124
A,6,Michael Zonnenberg '15,University of Vermont,125
A,7,Michael Drumm '15,Harvard University,129
A,8,Alex Whipple '15,University of Rhode Island,132
A,9,Graham Landy '15,Yale University,134
A,10,Kevin Martland '14,Connecticut College,136
A,11,Kyle Carney '13,Salve Regina University,157
A,12,Andrew Sommer '13,Massachusetts Institute of Technology,159
A,13,Michael Croteau '15,Bowdoin College,171
A,14,Dylan Finneran '15,U. S. Coast Guard Academy,179
A,15,Ian Towill '14,Boston University,182
A,16,Jesse Thomas '17,Northeastern University,195
A,17,John McGlynn '13,Wesleyan University,199
A,18,Mike Bloomstine '13,Providence College,221
