Division,Placement,Skipper,Team,Total Score
B,1,Mary Hall '15,U. S. Naval Academy,57
B,2,Nevin Snow '16,Georgetown University,72
B,3,Esteban Forrer '16,Old Dominion University,76
B,4,Fletcher Sims '14,St. Mary's College of Maryland,91
B,5,Eddie Cox '16,Hobart and William Smith Colleges,106
B,6,Lauren Turner '13,Cornell University,142
B,7,Adam Keally '15,Fordham University,161
B,8,Tyler Steel '13,SUNY Maritime College,165
B,9,Ryan Bailey '15,Washington College,166
B,10,Christopher Stessing '14,University of Virginia,166
B,11,Jack Swikart '15,University of Pennsylvania,184
B,12,Irene Jacqz '13,Columbia University,194
B,13,Maria Sinagra '16,George Washington University,208
B,14,Samuel Watterson '16,U. S. Merchant Marine Academy,226
B,15,Richard Ross '16,Christopher Newport University,245
B,16,Casey Brown '16,Webb Institute,249
B,17,Brogan Savage '15,Monmouth University,271
B,18,Luke Miller '15,University of Buffalo,302
