Division,Placement,Skipper,Team,Total Score
B,1,Marlena Fauer '14,Yale University,71
B,2,Melany Johnson '15,Eckerd College,96
B,3,Christina Lewis '16,University of Rhode Island,104
B,4,Kelsey Wheeler '14,Dartmouth College,107
B,5,Clerc Cooper '15,College of Charleston,111
B,6,Mariel Marchand '13,Tufts University,112
B,7,Haley Powell '13,Roger Williams University,117
B,8,Carolyn Naughton '14,Boston College,122
B,9,Elizabeth Glivinski '14,Boston University,129
B,10,Killian Corbishley '14,U. S. Naval Academy,130
B,11,Hanna Vincent '14,Massachusetts Institute of Technology,138
B,12,Kelly McGlynn '15,Brown University,141
B,13,Sophie Bermudez '16,Harvard University,145
B,14,Erin Mullins '16,Bowdoin College,146
B,15,Molly McKinney '14,Stanford University,146
B,16,Colleen Hartman '13,University of South Florida,176
B,17,Rachel Austin '14,Old Dominion University,195
B,18,Devon Rohde '15,U. S. Coast Guard Academy,208
