Division,Placement,Skipper,Team,Total Score
C,1,Christopher Stocke '15,University of South Florida,61
C,2,Cam Cullman '13,Yale University,70
C,3,Enrique Arathoon '16,College of Charleston,89
C,4,Lucas Adams '15,Brown University,91
C,5,Greg Martinez '18,Georgetown University,91
C,6,David Alfonso '14,Massachusetts Institute of Technology,97
C,7,Dan Nickerson '15,Tufts University,100
C,8,Marek Zaleski '16,Harvard University,109
C,9,Henry Vogel '15,Roger Williams University,118
C,10,Philip Youngberg '15,U. S. Naval Academy,126
C,11,Timothy Siemers '16,Eckerd College,135
C,12,Ryan Bailey '15,Washington College,137
C,13,Nicholas Clemence '15,St. Mary's College of Maryland,140
C,14,Wheeler Morris '16,Hobart and William Smith Colleges,140
C,15,Ben Jassin '13,University of Miami,145
C,16,Charles Nunn '16,University of Rhode Island,152
C,17,Austin Neuman '16,U. S. Merchant Marine Academy,154
C,18,Connor Trepton '15,University of Wisconsin,158
C,19,Joseph David '16,Old Dominion University,171
C,20,Braden Engstrom '16,University of Michigan,238
