Division,Placement,Skipper,Team,Total Score
A,1,Ben Buhl '16,Christopher Newport University,41
A,2,Dominique Wright '15,University of South Florida,46
A,3,Ben Jassin '13,University of Miami,51
A,4,Solvig Sayre '14,Eckerd College,52
A,5,Merritt Moran '14,Georgetown University,53
A,6,Rachel Austin '14,Old Dominion University,59
A,7,Maria Sinagra '16,George Washington University,59
A,8,Chris Myers '15,Drexel University,73
A,9,Giuditta Di Laghi '16,Hampton University,78
A,10,Roy Ingham '15,Jacksonville University,84
A,11,Andrew Murphy '14,Syracuse University,96
A,12,Bill Parker '14,William and Mary,100
A,13,Paul Guntner '16,North Carolina State University,125
A,14,Kris Rodriguez '15,Virginia Tech,136
