Division,Placement,Skipper,Team,Total Score
B,1,Christina Lewis '16,University of Rhode Island,56
B,2,Sarah Williams '16,Dartmouth College,65
B,3,Claire Dennis '13,Yale University,67
B,4,Carolyn Naughton '14,Boston College,72
B,5,Hanna Vincent '14,Massachusetts Institute of Technology,78
B,6,Molly McKinney '14,Stanford University,81
B,7,Mariel Marchand '13,Tufts University,82
B,8,Marissa Lihan '14,U. S. Naval Academy,85
B,9,Caitlin Watson '14,Harvard University,92
B,10,Annie Schmidt '14,Roger Williams University,94
B,11,Johanna Kincaid '15,Brown University,96
B,12,Alexandra Romagnoli '15,Connecticut College,97
B,13,Devon Rohde '15,U. S. Coast Guard Academy,100
B,14,Colleen Hartman '13,University of South Florida,108
B,15,Marissa Golison '16,St. Mary's College of Maryland,113
B,16,Amy Baxter '13,Eckerd College,115
B,17,Lizzy Hamilton '15,Bowdoin College,142
B,18,Liana Folger '15,Hobart and William Smith Colleges,156
