Division,Placement,Skipper,Team,Total Score
A,1,Jessica Oswalt '16,Tulane University,10
A,2,John Reddaway '15,Georgia Tech,13
A,3,Michael Sager '15,Texas A&M University at Galveston,29
A,4,Megan Woodring '14,Texas A&M University,37
A,5,Brett Merrill '15,Auburn University,38
A,6,Ryan Murphy '15,Texas A&M University at Galveston,40
A,7,Travis Conger '14,Texas A&M University,47
A,8,Matthew Zampa '15,Northwestern University,47
A,9,Kevin Condit '13,University of Notre Dame,51
A,10,Ryan Schwend '13,University of North Texas,61
A,11,May Denassi '14 *,Southern Methodist University,82
