Division,Placement,Skipper,Team,Total Score
B,1,Erika Reineke '16,Boston College,21
B,2,Marlena Fauer '14,Yale University,39
B,3,Christina Lewis '16,University of Rhode Island,46
B,4,Kayla Ellis '16,U. S. Coast Guard Academy,66
B,5,Annie Schmidt '14,Roger Williams University,71
B,6,Mariel Marchand '13,Tufts University,72
B,7,Chandler Salisbury '13,Dartmouth College,75
B,8,Laura Dunphy '15,Massachusetts Institute of Technology,79
B,9,Liz Dubovik '15,Connecticut College,83
B,10,Erin Mullins '16,Bowdoin College,88
B,11,Johanna Kincaid '15,Brown University,92
B,12,Caitlin Watson '14,Harvard University,112
B,13,Elise Gehling '17,Northeastern University,117
B,14,Amanda Donohue '13,University of Vermont,122
B,15,Elizabeth Glivinski '14,Boston University,123
B,16,Meghan Colwell '16,Middlebury College,154
