Division,Placement,Skipper,Team,Total Score
B,1,Raul Rios '16,Boston College,73
B,2,Hans Henken '15,Stanford University,79
B,3,Judge Ryan '14,Brown University,111
B,4,Philip Crain '13,Massachusetts Institute of Technology,111
B,5,Michael Drumm '15,Harvard University,115
B,6,William Macdonald '15,Roger Williams University,119
B,7,Jordan Factor '14,University of Vermont,132
B,8,William Hutchings '13,Tufts University,148
B,9,James Simmons '13,University of Rhode Island,158
B,10,Cameron Fraser '14,Boston University,175
B,11,Emily Billing '13,Yale University,175
B,12,Hunter Johnstone '16,Dartmouth College,179
B,13,Arielle DeLisser '14,Hobart and William Smith Colleges,182
B,14,Jordan Bothwick '15,Connecticut College,192
B,15,Ryan Seago '14,University of Michigan,196
B,16,Avery Fanning '16,U. S. Coast Guard Academy,196
B,17,Irene Jacqz '13,Columbia University,247
