Division,Placement,Skipper,Team,Total Score
A,1,Andrew Fox '13,University of Wisconsin,28
A,2,Ryan Grosch '14,University of Minnesota,35
A,3,Ben Otten '11,University of Wisconsin Milwaukee,38
A,4,Alison Kent '16,University of Minnesota,39
A,5,Bridget Murphy '15,University of Wisconsin,42
A,6,Whitney Kent '15,University of Wisconsin,42
A,7,Robert Johnston '15,Northwestern University,49
A,8,Charles Diamond '15,University of Illinois,49
A,9,Rachel Barch '13,University of Michigan,66
A,10,Davis Dolson '14,Marquette University,67
A,11,Kevin Condit '13,University of Notre Dame,67
A,12,Ryan Davidson '15,University of Michigan,68
A,13,Peter Grimmer '16,University of Wisconsin,69
A,14,Charles White '15,University of Michigan,104
A,15,Brian Rosensteel '13,Purdue University,106
A,16,Anders Betglund '15,Carleton College,107
A,17,Melita Aquino '13,University of Chicago,110
