Division,Placement,Skipper,Team,Total Score
B,1,Tommy Fink '13,Brown University,85
B,2,Raul Rios '16,Boston College,90
B,3,Philip Crain '13,Massachusetts Institute of Technology,93
B,4,Scott Houck '15,Dartmouth College,104
B,5,Connor Astwood '16,Boston University,110
B,6,Christopher Segerblom '14,Yale University,111
B,7,Avery Fanning '16,U. S. Coast Guard Academy,118
B,8,Peter Miller '13,Connecticut College,121
B,9,William Hutchings '13,Tufts University,124
B,10,William Macdonald '15,Roger Williams University,144
B,11,Jordan Factor '14,University of Vermont,155
B,12,Andrew Mollerus '16,Harvard University,159
B,13,Tom Peabody '14,Bowdoin College,164
B,14,James Simmons '13,University of Rhode Island,175
B,15,Robert Lippincott '14,Salve Regina University,179
B,16,Elise Gehling '17,Northeastern University,183
B,17,Chris Aitken '15,Providence College,219
B,18,Lewis Fowler-Gerace '15,Wesleyan University,225
