Division,Placement,Skipper,Team,Total Score
A,1,Lauren Turner '13,Cornell University,69
A,2,Nancy Hagood '14,Georgetown University,74
A,3,Morgan Kiss '15,Yale University,83
A,4,Arielle DeLisser '14,Hobart and William Smith Colleges,95
A,5,Kayla McComb '13,St. Mary's College of Maryland,104
A,6,Kaylee Schwitzer '15,Bowdoin College,106
A,7,Stephanie Hudson '13,Boston College,107
A,8,Natalie Salk '13,Tufts University,107
A,9,Madeline Kennedy '14,University of Hawaii,110
A,10,Atlantic Brugman '13,Connecticut College,113
A,11,Melany Johnson '15,Eckerd College,117
A,12,Heidi Meramo '16,University of Rhode Island,131
A,13,Marissa Lihan '14,U. S. Naval Academy,133
A,14,Morgan Russom '14,Harvard University,140
A,15,Kayla Gibson '15,College of Charleston,145
A,16,Corina Radtke '14,Old Dominion University,150
A,17,Sarah Celone '13,Villanova University,205
