Division,Placement,Skipper,Team,Total Score
A,1,Ben Buhl '16,Christopher Newport University,37
A,2,Marissa Lihan '14,U. S. Naval Academy,42
A,3,Michael Russom '13,University of Pennsylvania,50
A,4,Corina Radtke '14,Old Dominion University,61
A,5,Marissa Golison '16,St. Mary's College of Maryland,69
A,6,Conor Cashel '14,Columbia University,99
A,7,Joshua Prucnal '16,University of Maryland,105
A,8,Giuditta Di Laghi '16,Hampton University,107
A,9,Luke Miller '15,University of Buffalo,109
A,10,Jay Spector '16,George Washington University,115
A,11,Chris Myers '15,Drexel University,125
A,12,Adam Siegel '15,William and Mary,126
A,13,Andrew Murphy '14,Syracuse University,134
A,14,Austin Neuman '16,U. S. Merchant Marine Academy,144
A,15,Gene Merewether '13,Princeton University,160
A,16,Adam Rybczynski '14,University of Maryland/Baltimore County,178
A,17,Linda Codega '13,University of Virginia,180
