Division,Placement,Skipper,Team,Total Score
A,1,Eric Schwarm '13,Roger Williams University,26
A,2,Solomon Krevans '14,Tufts University,31
A,3,Daniel Barry '15,Massachusetts Maritime Academy,43
A,4,Brad Carvalho '15,University of Rhode Island,45
A,5,Alexander Giordano '15,Connecticut College,51
A,6,Kevin Knaup '13,U. S. Coast Guard Academy,51
A,7,Will Humphrey '14,University of New Hampshire,66
A,8,Allyson Fuehrer '15,Maine Maritime Academy,70
A,9,Olin Nelson '13,Northeastern University,74
A,10,Lucy Daghir '16,U. S. Coast Guard Academy,96
