Division,Placement,Skipper,Team,Total Score
B,1,Erika Reineke '16,Boston College,23
B,2,Mayumi Roller '13,St. Mary's College of Maryland,72
B,3,Clerc Cooper '15,College of Charleston,74
B,4,Mary Kate Mezzetti '16,Georgetown University,91
B,5,Marlena Fauer '14,Yale University,97
B,6,Erin Mullins '16,Bowdoin College,100
B,7,Killian Corbishley '14,U. S. Naval Academy,105
B,8,Solvig Sayre '14,Eckerd College,105
B,9,Hanne Nagatani '13,University of Hawaii,112
B,10,Mariel Marchand '13,Tufts University,116
B,11,Andrea Luna '15,Old Dominion University,117
B,12,Jennifer Borshoff '15,Cornell University,125
B,13,Caitlin Watson '14,Harvard University,138
B,14,Liana Folger '15,Hobart and William Smith Colleges,145
B,15,Alexandra Romagnoli '15,Connecticut College,148
B,16,Tracy Grim '16,Villanova University,202
B,17,Christina Lewis '16,University of Rhode Island,234
