Division,Placement,Skipper,Team,Total Score
A,1,Kyle Carney '13,Salve Regina University,55
A,2,Adam Pokras '14,University of Hawaii,56
A,3,Gregory Dair '15,California State University Channel Islands,62
A,4,Madeline Kennedy '14,University of Hawaii,62
A,5,John Silvestri '16,Salve Regina University,89
A,6,Matthew Morris '16,University of California at San Diego,97
A,7,Giacomo Paoletti '15,University of Hawaii,103
A,8,Peter McGrath '13,Western Washington University,112
A,9,Shane Young '14,California State University Long Beach,119
A,10,Sam Parish '15,University of Washington,126
A,11,Joshua Goldberg '14,University of California at Berkeley,141
A,12,Konara Hiroki '13 *,Hosei University,145
A,13,William Larsen '13,University of California at Irvine,150
A,14,Hana Bruno '16,University of Hawaii,153
