Division,Placement,Skipper,Team,Total Score
A,1,Pearson Potts '16,Connecticut College,33
A,2,Maximiliano Agnese '16,Boston College,42
A,3,Andrew Tamblyn '13,Roger Williams University,50
A,4,Kyle Carney '13,Salve Regina University,51
A,5,Sky Adams '14,Brown University,53
A,6,Ian Towill '14,Boston University,62
A,7,Mike Bloomstine '13,Providence College,64
A,8,Sarah Fiske '13,Bowdoin College,66
A,9,Ellis Tonissi '15,Connecticut College,70
A,10,Jacob Denney '13,Tufts University,92
A,11,Jesse Thomas '17,Northeastern University,97
A,12,Edward Moan '14,Bates College,104
A,13,Christopher Jensen '14,Salve Regina University,107
A,14,Solomon Krevans '14,Tufts University,108
A,15,Daniel Barry '15,Massachusetts Maritime Academy,110
A,16,Andrew McHenry '13,Maine Maritime Academy,128
A,17,Winsor Williams '13,Johnson and Wales University,143
A,18,Michelle Guidotti '13,University of Massachusetts at Dartmouth,161
