Division,Placement,Skipper,Team,Total Score
A,1,Matthew Wefer '14,Dartmouth College,58
A,2,Cam Cullman '13,Yale University,82
A,3,Johnny Norfleet '13,Hobart and William Smith Colleges,97
A,4,Oliver Toole '14,Stanford University,99
A,5,Connor Needham '14,Roger Williams University,102
A,6,William Haeger '14,Tufts University,105
A,7,Ryan Bailey '15,Washington College,106
A,8,Dillon Paiva '13,Old Dominion University,106
A,9,Jacob La Dow '15,St. Mary's College of Maryland,106
A,10,Jordan Factor '14,University of Vermont,109
A,11,Harry Scott '13,SUNY Maritime College,115
A,12,Taylor Vann '13,U. S. Naval Academy,132
A,13,Connor Godfrey '16,Fordham University,163
A,14,Adrija Navarro '15,Princeton University,205
A,15,James Gardner '16,U. S. Merchant Marine Academy,215
