Division,Placement,Skipper,Team,Total Score
B,1,Chris Vilicich '16,California Maritime Academy,13
B,2,Eric Alamillo '13,University of California at San Diego,38
B,3,Zachary Forcade '13,University of Washington,48
B,4,Ginger Luckey '16,University of California at Santa Barbara,70
B,5,Anna Rubino '16,California State University Long Beach,71
B,6,Francesca Cappellini '16,Santa Clara University,72
B,7,Joshua Goldberg '14,University of California at Berkeley,73
B,8,Brian Hoover '12,University of California at Irvine,82
B,9,Noelle Herring '16,Stanford University,83
B,10,John Coakley '16,University of Southern California,98
B,11,Jennifer Davis '14,Westmont College,104
B,12,Kris Thompson '16,University of Washington,113
B,13,Lucas Ryder '16,University of California at Santa Barbara,119
B,14,Jeffrey Tedmori '15,California State University Channel Islands,157
B,15,Dylan Skeffington '14,University of California at Berkeley,163
B,16,Austin Hodges '14,Arizona State University,166
B,17,Mark Hurdle '13,California State University Monterey Bay,166
B,18,Gabriel Monti '15,University of California at Los Angeles,172
B,19,Brandon Yuen '14,University of Southern California,187
B,20,none,University of California at Santa Cruz,216
B,21,Erica Byerley '13,University of California at Santa Barbara,225
B,22,Bridget Steiner '14,University of California at Irvine,225
B,23,Christina Stege '14,California State University Monterey Bay,234
B,24,David Macko '14,California State University Monterey Bay,235
B,25,none,California State University Long Beach,290
B,26,none,University of California at Los Angeles,290
