Division,Placement,Skipper,Team,Total Score
B,1,Gabriel Salk '14,Connecticut College,31
B,2,Cameron Fraser '14,Boston University,37
B,3,Ryan Mullins '13,Boston College,42
B,4,Connor Brady '15,Roger Williams University,44
B,5,Grace Medley '15,Connecticut College,52
B,6,Robert Lippincott '14,Salve Regina University,58
B,7,Sam Madden '15,Tufts University,65
B,8,Nathan Allman '16,Brown University,72
B,9,Chris Aitken '15,Providence College,76
B,10,Courtney Koos '16,Bowdoin College,96
B,11,Kate Shaner '16,Tufts University,98
B,12,John Cappetta '16,Bates College,103
B,13,Hollister Poole '15,Maine Maritime Academy,106
B,14,Becker Awqatty '14,Northeastern University,116
B,15,Priscilla Stoll '15,Massachusetts Maritime Academy,118
B,16,Genevieve Marquardt '15,Salve Regina University,121
B,17,Conall Finn '16,Johnson and Wales University,143
B,18,Bailey Rice '15,University of Massachusetts at Dartmouth,162
