Division,Placement,Skipper,Team,Total Score
A,1,Morgan Kiss '15,Yale University,62
A,2,Natalie Salk '13,Tufts University,76
A,3,Grace Lucas '14,College of Charleston,86
A,4,Stephanie Hudson '13,Boston College,88
A,5,Sarah Mace '14,Stanford University,112
A,6,Chanel Miller '14,University of Rhode Island,118
A,7,Kaye Siemers '13,Eckerd College,122
A,8,Marissa Lihan '14,U. S. Naval Academy,122
A,9,Abby Featherstone '13,University of South Florida,127
A,10,Chandler Salisbury '13,Dartmouth College,137
A,11,Lizzy Hamilton '15,Bowdoin College,142
A,12,Chloe Lepert '15,Massachusetts Institute of Technology,143
A,13,Lauren Cefali '15,U. S. Coast Guard Academy,150
A,14,Annie Schmidt '14,Roger Williams University,162
A,15,Corina Radtke '14,Old Dominion University,167
A,16,Johanna Kincaid '15,Brown University,174
A,17,Caitlin Watson '14,Harvard University,175
A,18,Lindsey Kennett '15,Boston University,235
