Division,Placement,Skipper,Team,Total Score
B,1,Matthew Sullivan '13,Queen's University,36
B,2,Sarah Celone '13,Villanova University,37
B,3,Scott Guinn '15,William and Mary,41
B,4,Chris Pomerleau '16,Penn State University,72
B,5,Nicholas Rinaldi '14,Ocean County College,82
B,6,Jela-Ni McCarthy '16,Hampton University,97
B,7,Nicholas Woviotis '15,Syracuse University,97
B,8,Jackson Dunitz '16,University of Maryland,115
