Division,Placement,Skipper,Team,Total Score
A,1,Atlantic Brugman '13,Connecticut College,25
A,2,Lauren Turner '13,Cornell University,26
A,3,Abby Featherstone '13,University of South Florida,34
A,4,Deirdre Lambert '15,Dartmouth College,43
A,5,Nancy Hagood '14,Georgetown University,54
A,6,Sky Adams '14,Brown University,54
A,7,Haley Powell '13,Roger Williams University,63
A,8,Solvig Sayre '14,Eckerd College,65
A,9,Arielle DeLisser '14,Hobart and William Smith Colleges,74
A,10,Madeline Kennedy '14,University of Hawaii,77
A,11,Natalie Salk '13,Tufts University,83
A,12,Lindsay Grove '13,Santa Clara University,94
A,13,Corina Radtke '14,Old Dominion University,97
A,14,Chanel Miller '14,University of Rhode Island,107
A,15,Rachel Barch '13,University of Michigan,111
A,16,Devon Rohde '15,U. S. Coast Guard Academy,115
A,17,Whitney Kent '15,University of Wisconsin,119
A,18,Debbi Kenote '13,Western Washington University,127
