Division,Placement,Skipper,Team,Total Score
B,1,Domenic Bove '15,Boston College,13
B,2,Bryce Kopp '16,Connecticut College,35
B,3,William Livernois '16,Massachusetts Institute of Technology,50
B,4,Matthew Clarida '16,Harvard University,50
B,5,Becker Awqatty '14,Northeastern University,52
B,6,Peter Bailey '15,Brown University,56
B,7,Thomas Gallagher '16,Dartmouth College,57
B,8,Pierce Conlin '15,Salve Regina University,60
B,9,Pierre DuPont '16,Tufts University,76
B,10,Connor Roelke '15,University of New Hampshire,98
