Division,Placement,Skipper,Team,Total Score
A,1,Mateo Vargas '14,Stanford University,5
A,2,Hans Henken '15,Stanford University,6
A,3,Molly McKinney '14,Stanford University,10
A,4,Shane Young '14,California State University Long Beach,11
A,5,Matthew Van Rensselaer '13,California Maritime Academy,16
A,6,Chris Vilicich '16,California Maritime Academy,18
A,7,Travis Benton '14,University of California at Berkeley,20
A,8,James Roberts '15,University of California at San Diego,22
A,9,Hanna Miller '15,California State University Monterey Bay,27
A,10,Shaun Prestridge '13,Cal Poly University S.L.O.,32
A,11,Ryan Fritsen '14,University of Oregon,34
A,12,JOHN CONNOR BATHEN '14,Santa Clara University,38
A,13,Charles Shane '13,California State University Monterey Bay,38
A,14,Lucas Murray '15,University of California at Davis,48
A,15,Patrick Boyden '14,University of California at Santa Cruz,64
