Division,Placement,Skipper,Team,Total Score
C,1,Kieran Chung '15,Stanford University,27
C,2,John Renehan '13,Dartmouth College,84
C,3,George Prieto '13,U. S. Naval Academy,88
C,4,James Moody '16,Tufts University,88
C,5,Eric Anderson '16,Yale University,95
C,6,Zach Runci '13,Old Dominion University,102
C,7,Mike Carr '15,SUNY Maritime College,105
C,8,Austin Neuman '16,U. S. Merchant Marine Academy,106
C,9,Don Hause III '14,St. Mary's College of Maryland,111
C,10,Henry O'Brien '15,University of Vermont,115
C,11,Mark Gargula '14,Roger Williams University,134
C,12,Samuel Bedinger '13,Washington College,156
C,13,Gene Merewether '13,Princeton University,168
C,14,Nicholas LaChance '16,Hobart and William Smith Colleges,176
C,15,Adam Andrews '16,Fordham University,240
