Division,Placement,Skipper,Team,Total Score
B,1,Charles Proctor '14,Tufts University,22
B,2,Kelly McGlynn '15,Brown University,32
B,3,James Scanlon '15,University of Rhode Island,47
B,4,Mary Clawson '15,Salve Regina University,48
B,5,Priscilla Stoll '15,Massachusetts Maritime Academy,57
B,6,Lou Magarelli '16,Providence College,67
B,7,Evan Gregory '16,Northeastern University,86
B,8,Jackson Chabot '14,Boston University,87
B,9,Steven Bell '16,Maine Maritime Academy,92
B,10,Lindsay Wright '17,Northeastern University,94
B,11,Francis Dougherty '15,Massachusetts Maritime Academy,104
B,12,Bailey Rice '15,University of Massachusetts at Dartmouth,129
