Division,Placement,Skipper,Team,Total Score
A,1,Alec Anderson '13,Roger Williams University,34
A,2,Raul Rios '16,Boston College,59
A,3,Kevin Laube '14,Stanford University,68
A,4,Scott Houck '15,Dartmouth College,74
A,5,Peter Miller '13,Connecticut College,80
A,6,Michael Grove '14,U. S. Naval Academy,81
A,7,David Liebenberg '14,Tufts University,82
A,8,Michael Zonnenberg '15,University of Vermont,86
A,9,Tyler Steel '13,SUNY Maritime College,89
A,10,Judge Ryan '14,Brown University,90
A,11,George Kutschenreuter '15,University of Wisconsin,94
A,12,Jesse Thomas '17,Northeastern University,107
A,13,Conor Cashel '14,Columbia University,129
A,14,Alden Sonnenfeldt '13,Cornell University,131
A,15,William Godfrey '16,Hobart and William Smith Colleges,132
A,16,Austin Smyth '15,University of Connecticut,168
A,17,MacKenzie McGuckin '16,Stevens Institute of Technology,179
