Division,Placement,Skipper,Team,Total Score
A,1,William Bowman '14,Boston College,58
A,2,Tyler Rice '14,Brown University,59
A,3,Connor Astwood '16,Boston University,68
A,4,Charles Nunn '16,University of Rhode Island,78
A,5,Jordan Bothwick '15,Connecticut College,94
A,6,Connor Corgard '16,Roger Williams University,96
A,7,David Larson '16,Massachusetts Institute of Technology,102
A,8,David Liebenberg '14,Tufts University,111
A,9,Christopher Price '14,Dartmouth College,114
A,10,Andrew Mollerus '16,Harvard University,122
A,11,Conor Cashel '14,Columbia University,133
A,12,John McGlynn '13,Wesleyan University,137
A,13,Bradley Abbott '13,University of Vermont,139
A,14,Robert Lippincott '14,Salve Regina University,142
A,15,Becker Awqatty '14,Northeastern University,150
A,16,Chris Aitken '15,Providence College,169
