Division,Placement,Skipper,Team,Total Score
A,1,Graham Landy '15,Yale University,51
A,2,Chris Barnard '13,Georgetown University,54
A,3,Juan Maegli '13,College of Charleston,71
A,4,Johnny Norfleet '13,Hobart and William Smith Colleges,73
A,5,William Haeger '14,Tufts University,73
A,6,Andrew Sommer '13,Massachusetts Institute of Technology,76
A,7,Joshua Greenslade '14,St. Mary's College of Maryland,87
A,8,George Kutschenreuter '15,University of Wisconsin,112
A,9,William Bailey '15,Boston College,117
A,10,Adam Pokras '14,University of Hawaii,136
A,11,Connor Godfrey '16,Fordham University,140
A,12,Max Famiglietti '13,University of Florida,145
A,13,Michael Cornew '13,Northwestern University,166
A,14,Colin Feik '13,Texas A&M University,166
A,15,Peter McGrath '13,Western Washington University,172
A,16,John Reddaway '15,Georgia Tech,183
A,17,Philip Krause '13,Tulane University,194
A,18,Patrick Power '15,University of Notre Dame,214
