Division,Placement,Skipper,Team,Total Score
C,1,David Liebenberg '14,Tufts University,76
C,2,Tyler Rice '14,Brown University,83
C,3,Antoine Screve '16,Stanford University,93
C,4,David Alfonso '14,Massachusetts Institute of Technology,97
C,5,Ryan Mullins '13,Boston College,105
C,6,Marek Zaleski '16,Harvard University,105
C,7,Connor Needham '14,Roger Williams University,110
C,8,Pearson Potts '16,Connecticut College,119
C,9,Max Nickbarg '14,Yale University,125
C,10,Stewart Draheim '16,Hobart and William Smith Colleges,170
C,11,Brendan Cook '16,Boston University,172
C,12,Nate Jermain '15,University of Vermont,176
C,13,Lauren Cefali '15,U. S. Coast Guard Academy,182
C,14,Sarah Williams '16,Dartmouth College,196
C,15,John Koehler '13,Columbia University,257
C,16,Thomas Etheridge '16,University of Michigan,281
C,17,Matthew Coughlin '16,University of Rhode Island,285
