Division,Placement,Skipper,Team,Total Score
B,1,Emily Oltrogge '15,University of Minnesota,5
B,2,Jessie Olson '15,University of Minnesota,12
B,3,Aaron Martinson '14,University of Minnesota,21
B,4,Patrick Farrell '13,Marquette University,23
B,5,Autumn Morden '15,University of Wisconsin Milwaukee,26
B,6,John Hodges '13,Northwestern University,26
B,7,Camille Morley '15,St. Olaf College,35
B,8,Marius Malkevicius '13,Northwestern University,39
B,9,Zachary Frankel '15,University of Michigan,48
B,10,Matthew Sullivan '14,Northwestern University,50
B,11,Maximiliano Oliveras '16,Marquette University,50
B,12,Kendra Lawrence '14,University of Wisconsin Milwaukee,55
