Division,Placement,Skipper,Team,Total Score
A,1,Griffin Orr '15,University of Buffalo,48
A,2,Duncan Howes '15,Cornell University,53
A,3,Andrew Bates '15,U. S. Merchant Marine Academy,60
A,4,Conor Cashel '14,Columbia University,72
A,5,Nathan Fast '14,Webb Institute,84
A,6,Emily Bicks '16,Colgate University,88
A,7,Paul Throop '12,Queen's University,99
A,8,John Shanahan '16,Penn State University,113
A,9,Gene Merewether '13,Princeton University,120
A,10,Eddie Einhaus '13,Rensselaer Polytechnic Institute,151
A,11,Ian Hunt '13,Rochester Institute of Technology,153
A,12,Andrew Murphy '14,Syracuse University,164
A,13,Chantal Hearst '12,University of Toronto,179
A,14,Dylan Russell '13,U. S. Military Academy,206
A,15,James Haley III '14,University of Rochester,217
