Division,Placement,Skipper,Team,Total Score
A,1,Marten Kendrick '15,Georgia Institute of Technology,5
A,2,Edwin Strong '15,Clemson University,7
A,3,Ellinor Walters '17,College of Charleston,8
A,4,Cole Barney '14,University of North Carolina at Wilmington,16
A,5,Robert Marshall '15,The Citadel,18
A,6,Benton Morton '14,North Carolina State University,20
A,7,Patrick Kopiwoda '15,University of Tennessee,20
A,8,Jack Largess '16,University of North Carolina,22
A,9,Matthew Weber '15,University of Georgia,26
A,10,Brent DeAngelis '16,Auburn University,28
A,11,Christopher Masone '17,Davidson College,31
A,12,Jackson Morton '14,Duke University,33
