Division,Placement,Skipper,Team,Total Score
A,1,James Morrissey '17,Webb Institute,2
A,2,Courtney Williams '14,Rutgers University,6
A,3,John Shanahan '16,Penn State University,7
A,4,Thomas Carman '15,University of Maryland/Baltimore County,9
A,5,Joe Farned '17,University of Pennsylvania,13
A,6,Thomas Barton '17,University of Rochester,14
A,7,Chris Pomerleau '16,Penn State University,16
A,8,Zachary Schippe '14,Ocean County College,18
A,9,Alexandra Polli '16,Penn State University,19
A,10,Andy Peck '15 *,Rochester Institute of Technology,22
