Division,Placement,Skipper,Team,Total Score
B,1,Macklin Fluehr '17,Brown University,7
B,2,Rolfe Glover '16,Tufts University,8
B,3,Matteo Alampi '17,Northeastern University,10
B,4,Lou Magarelli '16,Providence College,11
B,5,Emma Davis '17,Brown University,15
B,6,Kelsey Delosh '17,University of Massachusetts Dartmouth,18
B,7,Matthew Miranda '17,Salve Regina University,19
B,8,Erin Meltzer '14,Johnson and Wales University,20
B,9,Lara Hetzel '17,Wesleyan University,27
B,10,No show,U. S. Coast Guard Academy,33
