Division,Placement,Skipper,Team,Total Score
A,1,Jordan Ladd '17,Massachusetts Institute of Technology,13
A,2,Kristin Altreuter '14,Brown University,14
A,3,Julie Pringle '14,Tufts University,18
A,4,Leslie Beedell '16,McGill University,23
A,5,Janelle Veary '15,Northeastern University,29
A,6,John Zupkud '16,Colleges of the Fenway,32
A,7,Alissa Borshchenko '16,Massachusetts Institute of Technology,48
A,8,Catherine Stavola '14,University of Connecticut,52
A,9,Michael Partridge '16,Brandeis University,53
A,10,Tyler Parker '15 *,University of New Hampshire,57
A,11,Anna Kennedy '17,Wellesley College,58
