Division,Placement,Skipper,Team,Total Score
A,1,Cameron Fraser '14,Boston University,27
A,2,Louis Padnos '14,Hobart and William Smith Colleges,33
A,3,Chase Quinn '17,St. Mary's College of Maryland,34
A,4,Evan Read '16,Dartmouth College,36
A,5,Griffin Orr '15,University of Buffalo,36
A,6,Annie Schmidt '14,Roger Williams University,56
A,7,Tony Collins '15,Eckerd College,61
A,8,Eleanor Conroy '15,Washington College,71
A,9,Liana Folger '15,Hobart and William Smith Colleges,72
A,10,Soren Walljasper '17,University of Wisconsin,76
A,11,Alex Gatto '15,Cornell University,94
A,12,Earl Lin '15,Wesleyan University,107
