Division,Placement,Skipper,Team,Total Score
B,1,Stephen Long '17,University of California at Santa Barbara,26
B,2,Antoine Screve '16,Stanford University,56
B,3,Mark Ryan '15,California State University Long Beach,72
B,4,Nicolas Delfino '16,University of California at San Diego,75
B,5,Kris Thompson '16,University of Washington,82
B,6,Brandon Wood '14,Santa Clara University,91
B,7,Giacomo Paoletti '15,University of Hawaii,92
B,8,John Coakley '16,University of Southern California,93
B,9,Andrew Lamb '14,California Maritime Academy,108
B,10,Jacob Hiew '15,University of California at Berkeley,109
B,11,Alison Gillum '15,Cal Poly University S.L.O.,122
B,12,Manuel Gomez '17,University of Victoria,123
B,13,Ryan Anderson '15,Northwestern University,170
B,14,Alex Verdoia '15,University of California at Santa Cruz,174
B,15,Erica Parker '14,University of California at Los Angeles,177
B,16,Daniel Baldassare '15,University of California at Davis,184
B,17,Alexander Halliday '16,Western Washington University,188
B,18,Christina Stege '14,California State University Monterey Bay,189
B,19,Jennifer Davis '14,Westmont College,190
B,20,Kate Andersen '15,University of California at Irvine,201
B,21,Eliza Pearce '15,University of Oregon,264
