Division,Placement,Skipper,Team,Total Score
B,1,Irene Abascal '17,College of Charleston,3
B,2,Nichole Palen '14,North Carolina State University,8
B,3,Elizabeth Rahn '15,Georgia Tech,10
B,4,Jennifer Yland '14,Duke University,10
B,5,Rachel McComas '16,Clemson University,14
