Division,Placement,Skipper,Team,Total Score
B,1,Maximiliano Agnese '17,University of Pennsylvania,51
B,2,Michael Madigan '17,U. S. Naval Academy,63
B,3,Jonathan Lutz '17,St. Mary's College of Maryland,69
B,4,Zachary Schippe '14,Ocean County College,116
B,5,Johanna Monro '16,Fordham University,131
B,6,Matthew McDermaid '17,Washington College,136
B,7,Samantha Gebb '14,Princeton University,149
B,8,Amanda Attardi '17,Christopher Newport University,153
B,9,Jeffrey Proko '18,Drexel University,160
B,10,Brogan Savage '15,Monmouth University,161
B,11,Scott Barnhill '14,Villanova University,163
B,12,Thomas Clark '16,Loyola University Maryland,198
B,13,MacKenzie McGuckin '16,Stevens Institute of Technology,204
B,14,Charles Herlihy '14,Penn State University,228
B,15,Caroline Udell '17,University of Delaware,244
B,16,Zachary Wiles '16,Columbia University,257
B,17,Michael Moubarek '15,University of Maryland/Baltimore County,277
B,18,Taylor Niles '17,Rutgers University,303
