Division,Placement,Skipper,Team,Total Score
B,1,Mary Kate Mezzetti '16,Georgetown University,24
B,2,Carolyn Smith '17,St. Mary's College of Maryland,25
B,3,Brooke Lyon '14,Hobart and William Smith Colleges,33
B,4,Marissa Lihan '14,U. S. Naval Academy,50
B,5,Rachel Austin '14,Old Dominion University,52
B,6,Quinn Howes '16,Cornell University,69
B,7,Hannah McNomee '16,George Washington University,71
B,8,Hannah Schmidt '17,Washington College,75
B,9,Joy MacDonald '14,Queen's University,80
B,10,Madeleine Sims '16,Fordham University,86
B,11,Eliza Schuett '17,University of Virginia,106
B,12,Laura Maranto '14,Columbia University,117
B,13,Briana Christophers '17,Princeton University,125
