Division,Placement,Skipper,Team,Total Score
B,1,Brendan O'Leary '16,Hobart and William Smith Colleges,48
B,2,Adelaide Ferguson '17,Fordham University,57
B,3,Hannah Hughes '17,U. S. Naval Academy,57
B,4,Caroline Garth '17,University of Pennsylvania,69
B,5,Nathan Fast '14,Webb Institute,71
B,6,Collin Clark '14,Cornell University,72
B,7,Nicholas Wallinder '15,SUNY Maritime College,82
B,8,Alex Gatto '15,Cornell University,90
B,9,Hannah McNomee '16,George Washington University,98
B,10,Madison Oleson '17,George Washington University,110
B,11,Padraig Loughlin '15,U. S. Merchant Marine Academy,117
B,12,David Bigelow '15,University of Maryland,131
B,13,Catherine Duggan '15,Columbia University,139
B,14,Stephanie Alp '12,Queen's University,163
B,15,Heather Grosso '16,SUNY Stony Brook,171
B,16,Stephen Gross '17,Rensselaer Polytechnic Institute,176
B,17,Patrick Stege '14,Syracuse University,201
B,18,Cody Murphy '16,SUNY Stony Brook,223
