Division,Placement,Skipper,Team,Total Score
B,1,Willem Sandberg '14,Tufts University,14
B,2,Charles Lalumiere '17,Dartmouth College,24
B,3,Marly Isler '16,Yale University,44
B,4,Maxwell Simmons '17,Boston College,47
B,5,Henry Dumke '17,Boston College,54
B,6,Bradley Brown '15,U. S. Coast Guard Academy,67
B,7,Scott Goodrich '16,Northeastern University,72
B,8,Ryan Powell '17,Roger Williams University,77
B,9,Peter Bailey '15,Brown University,77
B,10,Pierce Conlin '15,Salve Regina University,90
B,11,Mackenzie Needham '15,University of Rhode Island,92
B,12,Tyler Durant '14,Bentley University,99
B,13,Pierre DuPont '16,Tufts University,103
B,14,Matthew Clarida '16,Harvard University,104
B,15,Alison Mitchell '16,Maine Maritime Academy,115
B,16,Bailey Rice '15,University of Massachusetts at Dartmouth,139
B,17,Elizabeth Resnick '15,University of New Hampshire,178
