Division,Placement,Skipper,Team,Total Score
C,1,Juan Perdomo '17,Harvard University,28
C,2,Kieran Chung '15,Stanford University,51
C,3,Christopher Stocke '15,University of South Florida,52
C,4,Daniel DelBello '17,George Washington University,56
C,5,Greg Martinez '18,Georgetown University,60
C,6,Olin Paine '16,Fordham University,61
C,7,John Wallace '14,St. Mary's College of Maryland,68
C,8,Joseph Kiss '17,Yale University,85
C,9,James Barry '16,Brown University,89
C,10,Michael Zonnenberg '15,University of Vermont,90
C,11,William Sands '15,College of Charleston,94
C,12,Nathan Fields '17,Old Dominion University,106
C,13,Matthew Schoene '15,SUNY Maritime College,125
C,14,Austin Neuman '16,U. S. Merchant Marine Academy,133
C,15,Brian Firth '16,Roger Williams University,149
C,16,Sean Burke '17,Hobart and William Smith Colleges,157
C,17,Matthew Coughlin '16,University of Rhode Island,158
C,18,Luke Miller '15,University of Buffalo,159
C,19,Alexander Smith '17,Washington College,193
C,20,Megan McMahon '17,University of Wisconsin,198
