Division,Placement,Skipper,Team,Total Score
B,1,Marly Isler '16,Yale University,40
B,2,Rachel Bryer '17,University of Rhode Island,43
B,3,Amina Brown '17,University of Vermont,51
B,4,Sophie Bermudez '16,Harvard University,56
B,5,Courtney Koos '16,Bowdoin College,59
B,6,Laura Dunphy '15,Massachusetts Institute of Technology,66
B,7,Erica Lush '14,Boston University,72
B,8,Rachel Perry '15,Roger Williams University,76
B,9,Christina Frost '16,U. S. Coast Guard Academy,82
B,10,Kelly McGlynn '15,Brown University,94
B,11,Amanda Sommi '16,Tufts University,98
B,12,Shannon Killian '16,Salve Regina University,111
B,13,Hailey Ullmann '17,Boston College,116
B,14,Heidi Hood '16,Northeastern University,120
B,15,Cynthia Connard '15,Middlebury College,128
B,16,Dana Cho '16,University of Connecticut,153
