Division,Placement,Skipper,Team,Total Score
B,1,Lucas Ryder '16,University of California at Santa Barbara,34
B,2,Jennifer Hays '17,University of California at Berkeley,42
B,3,Tyler Webb '15,California State University Long Beach,46
B,4,Gregory Coumes '17,University of California at Santa Barbara,48
B,5,Dylan Skeffington '14,University of California at Berkeley,57
B,6,Hayden Christensen '17,University of California at Santa Barbara,70
B,7,Olivia Gebelein '15,University of Southern California,71
B,8,Jacqui Martindale '17,University of Victoria,83
B,9,Tyler Hogan '17,University of California at Berkeley,121
B,10,Yan Rui Goheen '17,University of California at San Diego,138
B,11,Kimberly Alcorn '15,University of California at Los Angeles,145
B,12,Robert Loughnan '15,University of California at Los Angeles,150
B,13,Erika Poynter '16,University of California at San Diego,158
B,14,Samuel Rohrbach '17,University of California at San Diego,165
B,15,Nils-Erik Rundquist '17,University of California at San Diego,166
B,16,Nicholas Pratt '13,University of California at Davis,183
B,17,Alexandra LaBouff '15,University of California at Davis,185
B,18,Ellen Suder '16,University of California at Irvine,203
