Division,Placement,Skipper,Team,Total Score
B,1,Ryan Davidson '16,College of Charleston,38
B,2,Pearson Potts '16,Brown University,55
B,3,Brian Drumm '15,Harvard University,61
B,4,Max Nickbarg '14,Yale University,65
B,5,Nicholas Clemence '15,St. Mary's College of Maryland,74
B,6,Axel Sly '16,Stanford University,74
B,7,Brady Stagg '14,Old Dominion University,77
B,8,Connor Corgard '16,Roger Williams University,78
B,9,Steven Pelissier '14,University of Vermont,83
B,10,Sean Golden '16,Georgetown University,106
B,11,Mike Carr '15,SUNY Maritime College,108
B,12,Samuel Cushing '15,University of Rhode Island,110
B,13,Stewart Draheim '16,Hobart and William Smith Colleges,116
B,14,Adam Keally '15,Fordham University,121
B,15,Samuel Watterson '16,U. S. Merchant Marine Academy,131
B,16,AJ Degen '16,University of South Florida,144
B,17,Maria Sinagra '16,George Washington University,144
B,18,Soren Walljasper '17,University of Wisconsin,159
B,19,Eleanor Conroy '15,Washington College,188
B,20,Rory Mess '16,University of Buffalo,191
