Division,Placement,Skipper,Team,Total Score
B,1,Stewart Draheim '16,Hobart and William Smith Colleges,27
B,2,Alejandro Monllor '17,Eckerd College,33
B,3,Ian Storck '15,Dartmouth College,33
B,4,A. Tucker Atterbury '16,Roger Williams University,35
B,5,Bradley Adam '17,St. Mary's College of Maryland,35
B,6,Hannah Polster '17,Boston University,59
B,7,Molly Sitter '15,University of Wisconsin,60
B,8,Alex Woloshyn '17,Cornell University,65
B,9,Matthew McDermaid '17,Washington College,71
B,10,Luke Miller '15,University of Buffalo,82
B,11,Erin Condon '17,Hobart and William Smith Colleges,94
B,12,Josh Atchley '15,Wesleyan University,112
