Division,Placement,Skipper,Team,Total Score
B,1,Marly Isler '16,Yale University,41
B,2,Charles Proctor '14,Tufts University,53
B,3,Anders Ekholm '17,Fordham University,57
B,4,Henry O'Brien '15,University of Vermont,63
B,5,James Moody '16,Tufts University,74
B,6,Peter Bailey '15,Brown University,76
B,7,Emily Petno '16,Dartmouth College,77
B,8,Thomas Gallagher '16,Dartmouth College,87
B,9,Alex Reynolds '14,Fordham University,92
B,10,Reid Secondo '16,Brown University,93
B,11,Eric Anderson '16,Yale University,109
B,12,Ocean Kane '16,Maine Maritime Academy,127
B,13,Cara Forlenza '16 *,Sacred Heart University,156
B,14,David pressler '16 *,Mitchell College,170
B,15,Parker Peltzer '17,Middlebury College,176
B,16,Kimberly Jackman '16,University of Connecticut,176
