Division,Placement,Skipper,Team,Total Score
B,1,Adam Rybczynski '14,University of Maryland/Baltimore County,20
B,2,Connor Wells '14,Ocean County College,20
B,3,John Waller '16,University of Delaware,26
B,4,Barrett Adams '17,Drexel University,41
B,5,Charles Jr. Blair '17,Penn State University,51
B,6,Kerri Paliwoda '17,Rutgers University,55
