Division,Placement,Skipper,Team,Total Score
B,1,William Godfrey '16,Hobart and William Smith Colleges,35
B,2,Alex Woloshyn '17,Cornell University,37
B,3,Adam Keally '15,Fordham University,63
B,4,Emily Bicks '16,Colgate University,63
B,5,Lindsay Gimple '17,Cornell University,78
B,6,Nick Schwenger '16,Queen's University,82
B,7,David Alldian '17,Villanova University,85
B,8,Jeffrey Proko '18,Drexel University,121
B,9,Laura Maranto '14,Columbia University,135
B,10,Skylar Munger '17,Rochester Institute of Technology,137
B,11,Liam Boyle '16,Ocean County College,151
B,12,Elliot Greenwald '16,Syracuse University,164
B,13,Matthew Pavlos '15,University of Rochester,166
B,14,Alexandra Polli '16,Penn State University,197
B,15,Logan Shire '16,Rensselaer Polytechnic Institute,197
B,16,Christopher Thang '14,University of Toronto,199
B,17,Daniel Klarnet '16,Rutgers University,224
B,18,No show,University of Ottawa,286
