Division,Placement,Skipper,Team,Total Score
B,1,Conor Fowler '14,Boston University,33
B,2,Jesse Thomas '17,Northeastern University,39
B,3,John Bishara '17,Massachusetts Maritime Academy,46
B,4,Camden Tougas '17,University of Rhode Island,49
B,5,John Cappetta '16,Bates College,52
B,6,Matthew Lyons '17,Bowdoin College,53
B,7,John Silvestri '16,Salve Regina University,58
B,8,Rachel Perry '15,Roger Williams University,61
B,9,William Feldman '14,Yale University,62
B,10,Benjamin Craig '17,University of Vermont,76
B,11,Lou Magarelli '16,Providence College,78
B,12,Ocean Kane '16,Maine Maritime Academy,80
B,13,Caroline Atwood '16,Tufts University,89
B,14,Ann Sager '13 *,University of New Hampshire,99
B,15,Myles Gibbs '16,University of Connecticut,105
B,16,Alexandre Pag̩ '16,McGill University,110
