Division,Placement,Skipper,Team,Total Score
A,1,Adam Ceely '15,University of Vermont,33
A,2,Peter Edmunds '14,Bowdoin College,33
A,3,Brendan Cook '16,Boston University,38
A,4,Kyle Brego '17,Massachusetts Maritime Academy,53
A,5,Robert Lippincott '14,Salve Regina University,59
A,6,Scott Goodrich '16,Northeastern University,61
A,7,Patrick Penwell '16,University of Rhode Island,62
A,8,Alexander Rudkin '14,Roger Williams University,62
A,9,Marly Isler '16,Yale University,68
A,10,Michael Rottier '15,University of Connecticut,71
A,11,Chris Aitken '15,Providence College,83
A,12,William Dykes '15,University of New Hampshire,90
A,13,Maxime Fecteau '14,McGill University,90
A,14,MacKenzie MacRae '16,Bates College,90
A,15,Rinchen Harrison '15,Maine Maritime Academy,94
A,16,Casey Gowrie '16,Tufts University,101
