Division,Placement,Skipper,Team,Total Score
B,1,Ryan Davidson '16,College of Charleston,27
B,2,Ian Ikeda '17,Jacksonville University,36
B,3,Benjamin Mohney '15,University of South Florida,44
B,4,Alejandro Monllor '17,Eckerd College,48
B,5,Ian Nora '14,Rollins College,51
B,6,John Roberts '17,Clemson University,74
B,7,Kevin Schwarm '16 *,University of Miami,83
B,8,Robert Marshall '15,The Citadel,95
B,9,Cassie Todd '16,University of North Carolina at Wilmington,97
B,10,Dustin Simons '14,North Carolina State University,112
B,11,Kristen Morris '15,Vanderbilt University,131
B,12,Will Brazzil '17,Georgia Institute of Technology,138
