Division,Placement,Skipper,Team,Total Score
B,1,IG Schottlaender '14,Connecticut College,48
B,2,Lucas Adams '15,Brown University,52
B,3,Scott Houck '15,Dartmouth College,57
B,4,Ian Barrows '17,Yale University,77
B,5,Esteban Forrer '16,Old Dominion University,80
B,6,William Bailey '15,Boston College,81
B,7,Steven Pelissier '14,University of Vermont,84
B,8,Alejandro Ruiz-Ramon '15,Tufts University,85
B,9,Nikole Barnes '17,U. S. Coast Guard Academy,86
B,10,Brian Drumm '15,Harvard University,90
B,11,Connor Needham '14,Roger Williams University,95
B,12,Nick Johnstone '15,College of Charleston,113
B,13,Alexander Curtiss '16,St. Mary's College of Maryland,113
B,14,Matthew Coughlin '16,University of Rhode Island,116
B,15,David Larson '16,Massachusetts Institute of Technology,123
B,16,Matthew Schoene '15,SUNY Maritime College,134
B,17,Eric Siegel '16,Washington College,147
B,18,Axel Sly '16,Stanford University,150
B,19,John Kinzel '14,University of Wisconsin,174
B,20,James Hewitt '17,University of Michigan,200
