Division,Placement,Skipper,Team,Total Score
B,1,Alexander Doan '17,University of Maryland/Baltimore County,18
B,2,Anders Hudson '17,Christopher Newport University,20
B,3,Cody Murphy '16,SUNY Stony Brook,43
B,4,Logan George '17,William and Mary,45
B,5,Emily Meehan '17,William and Mary,53
B,6,Ignacio Andreu Angulo '16,University of Maryland,62
B,7,Erick Chiroles '15,University of Virginia,68
B,8,Cameron Bale '15,Salisbury University,74
B,9,Catherine White '16,St. John's College,79
B,10,Kris Rodriguez '15,Virginia Tech,91
