Division,Placement,Skipper,Team,Total Score
B,1,Remy Margerum '17,University of California at Santa Barbara,19
B,2,Jennifer Hays '17,University of California at Berkeley,32
B,3,Tyler Webb '15,California State University Long Beach,50
B,4,Lucas Ryder '16,University of California at Santa Barbara,50
B,5,Hayden Christensen '17,University of California at Santa Barbara,51
B,6,Joshua Goldberg '14,University of California at Berkeley,63
B,7,William Burke '13,Santa Clara University,65
B,8,Kelly Goodman '14,University of California at Berkeley,67
B,9,Brandon Yuen '14,University of Southern California,84
B,10,Christopher Keefe '14,University of California at San Diego,86
B,11,Parker Smith '17,California State University Monterey Bay,91
B,12,Patrick Boyden '14,University of California at Santa Cruz,96
B,13,Jackson Pentith '17,California Maritime Academy,97
B,14,Annalisa Smullin '15,University of California at Davis,115
B,15,Ellen Suder '16,University of California at Irvine,126
B,16,Ryan Wilkerson '14,University of California at Davis,137
B,17,Jonas Sota '15,University of California at Los Angeles,147
