Division,Placement,Skipper,Team,Total Score
A,1,Graham Landy '15,Yale University,43
A,2,Jake Reynolds '16,College of Charleston,79
A,3,Antoine Screve '16,Stanford University,81
A,4,Avery Fanning '16,U. S. Coast Guard Academy,86
A,5,Raul Rios '16,Boston College,87
A,6,Matthew Wefer '14,Dartmouth College,87
A,7,Kevin Martland '14,Connecticut College,91
A,8,Nick Valente '16,SUNY Maritime College,92
A,9,Michael Zonnenberg '15,University of Vermont,96
A,10,Brady Stagg '14,Old Dominion University,97
A,11,Judge Ryan '14,Brown University,98
A,12,William Macdonald '15,Roger Williams University,102
A,13,Alex Ramos '15,University of Michigan,112
A,14,Caleb Armstrong '16,University of Rhode Island,120
A,15,William Haeger '14,Tufts University,121
A,16,Andrew Mollerus '16,Harvard University,121
A,17,David Alfonso '14,Massachusetts Institute of Technology,138
A,18,Ryan Bailey '15,Washington College,148
A,19,Nicholas Clemence '15,St. Mary's College of Maryland,151
A,20,Connor Trepton '15,University of Wisconsin,152
