Division,Placement,Skipper,Team,Total Score
A,1,Alecsander Tayler '17,Fordham University,45
A,2,Elliott Morrill '15,Hobart and William Smith Colleges,48
A,3,Arthur Libby '17,SUNY Maritime College,61
A,4,Conor Cashel '14,Columbia University,69
A,5,Marissa Lihan '14,U. S. Naval Academy,72
A,6,Joshua Prucnal '16,University of Maryland,74
A,7,Jennifer Borshoff '15,Cornell University,80
A,8,Joe Farned '17,University of Pennsylvania,96
A,9,Cody Stansky '16,Webb Institute,109
A,10,Colin Keil '15,Cornell University,110
A,11,Jay Spector '16,George Washington University,121
A,12,Joy MacDonald '14,Queen's University,139
A,13,Madeline Taggart '15,George Washington University,157
A,14,Peter Hudson '16,Rensselaer Polytechnic Institute,159
A,15,Constantine Spentzos '17,SUNY Stony Brook,160
A,16,Andrew Baransky '14,U. S. Merchant Marine Academy,160
A,17,Zachary Kyritsis '14,SUNY Stony Brook,191
A,18,Erik Slawsky '17,Syracuse University,220
